coverage_id,canonical_id,disposition,task_id,task_key,area,note
N0C00Y13,N0C00Y13,planned,8033,quest.corpus.mages,11,Task contributes the specified behavior; this mapping is not an implementation-complete claim.
O0A0AL00,O0A0AL00,planned,8035,quest.corpus.social-guilds,11,Task contributes the specified behavior; this mapping is not an implementation-complete claim.
O0B00Y00,O0B00Y00,planned,8035,quest.corpus.social-guilds,11,Task contributes the specified behavior; this mapping is not an implementation-complete claim.
O0B00Y01,O0B00Y01,planned,8035,quest.corpus.social-guilds,11,Task contributes the specified behavior; this mapping is not an implementation-complete claim.
O0B00Y11,O0B00Y11,planned,8035,quest.corpus.social-guilds,11,Task contributes the specified behavior; this mapping is not an implementation-complete claim.
O0B00Y12,O0B00Y12,planned,8035,quest.corpus.social-guilds,11,Task contributes the specified behavior; this mapping is not an implementation-complete claim.
O0B10Y00,O0B10Y00,planned,8035,quest.corpus.social-guilds,11,Task contributes the specified behavior; this mapping is not an implementation-complete claim.
O0B10Y03,O0B10Y03,planned,8035,quest.corpus.social-guilds,11,Task contributes the specified behavior; this mapping is not an implementation-complete claim.
O0B10Y05,O0B10Y05,planned,8035,quest.corpus.social-guilds,11,Task contributes the specified behavior; this mapping is not an implementation-complete claim.
O0B10Y06,O0B10Y06,planned,8035,quest.corpus.social-guilds,11,Task contributes the specified behavior; this mapping is not an implementation-complete claim.
O0B10Y07,O0B10Y07,planned,8035,quest.corpus.social-guilds,11,Task contributes the specified behavior; this mapping is not an implementation-complete claim.
O0B20Y02,O0B20Y02,planned,8035,quest.corpus.social-guilds,11,Task contributes the specified behavior; this mapping is not an implementation-complete claim.
O0B2XY04,O0B2XY04,planned,8035,quest.corpus.social-guilds,11,Task contributes the specified behavior; this mapping is not an implementation-complete claim.
O0B2XY08,O0B2XY08,planned,8035,quest.corpus.social-guilds,11,Task contributes the specified behavior; this mapping is not an implementation-complete claim.
O0B2XY09,O0B2XY09,planned,8035,quest.corpus.social-guilds,11,Task contributes the specified behavior; this mapping is not an implementation-complete claim.
O0B2XY10,O0B2XY10,planned,8035,quest.corpus.social-guilds,11,Task contributes the specified behavior; this mapping is not an implementation-complete claim.
P0A01L00,P0A01L00,planned,8037,quest.corpus.merchant-vampire,11,Task contributes the specified behavior; this mapping is not an implementation-complete claim.
P0B00L01,P0B00L01,planned,8037,quest.corpus.merchant-vampire,11,Task contributes the specified behavior; this mapping is not an implementation-complete claim.
P0B00L03,P0B00L03,planned,8037,quest.corpus.merchant-vampire,11,Task contributes the specified behavior; this mapping is not an implementation-complete claim.
P0B00L04,P0B00L04,planned,8037,quest.corpus.merchant-vampire,11,Task contributes the specified behavior; this mapping is not an implementation-complete claim.
P0B00L06,P0B00L06,planned,8037,quest.corpus.merchant-vampire,11,Task contributes the specified behavior; this mapping is not an implementation-complete claim.
P0B01L02,P0B01L02,planned,8037,quest.corpus.merchant-vampire,11,Task contributes the specified behavior; this mapping is not an implementation-complete claim.
P0B10L07,P0B10L07,planned,8037,quest.corpus.merchant-vampire,11,Task contributes the specified behavior; this mapping is not an implementation-complete claim.
P0B10L08,P0B10L08,planned,8037,quest.corpus.merchant-vampire,11,Task contributes the specified behavior; this mapping is not an implementation-complete claim.
P0B10L10,P0B10L10,planned,8037,quest.corpus.merchant-vampire,11,Task contributes the specified behavior; this mapping is not an implementation-complete claim.
P0B20L09,P0B20L09,planned,8037,quest.corpus.merchant-vampire,11,Task contributes the specified behavior; this mapping is not an implementation-complete claim.
Q0C00Y01,Q0C00Y01,planned,8036,quest.corpus.witches-commoners,11,Task contributes the specified behavior; this mapping is not an implementation-complete claim.
Q0C00Y03,Q0C00Y03,planned,8036,quest.corpus.witches-commoners,11,Task contributes the specified behavior; this mapping is not an implementation-complete claim.
Q0C00Y04,Q0C00Y04,planned,8036,quest.corpus.witches-commoners,11,Task contributes the specified behavior; this mapping is not an implementation-complete claim.
Q0C00Y06,Q0C00Y06,planned,8036,quest.corpus.witches-commoners,11,Task contributes the specified behavior; this mapping is not an implementation-complete claim.
Q0C00Y07,Q0C00Y07,planned,8036,quest.corpus.witches-commoners,11,Task contributes the specified behavior; this mapping is not an implementation-complete claim.
Q0C00Y08,Q0C00Y08,planned,8036,quest.corpus.witches-commoners,11,Task contributes the specified behavior; this mapping is not an implementation-complete claim.
Q0C0XY02,Q0C0XY02,planned,8036,quest.corpus.witches-commoners,11,Task contributes the specified behavior; this mapping is not an implementation-complete claim.
Q0C10Y00,Q0C10Y00,planned,8036,quest.corpus.witches-commoners,11,Task contributes the specified behavior; this mapping is not an implementation-complete claim.
Q0C20Y02,Q0C20Y02,planned,8036,quest.corpus.witches-commoners,11,Task contributes the specified behavior; this mapping is not an implementation-complete claim.
Q0C4XY04,Q0C4XY04,planned,8036,quest.corpus.witches-commoners,11,Task contributes the specified behavior; this mapping is not an implementation-complete claim.
QST-ACT-001,QST-ACT-001,planned,8094,quest.action.questors-faces,11,Task contributes the specified behavior; this mapping is not an implementation-complete claim.
QST-ACT-002,QST-ACT-002,planned,8099,quest.action.dialogue-links,11,Task contributes the specified behavior; this mapping is not an implementation-complete claim.
QST-ACT-003,QST-ACT-003,planned,8094,quest.action.questors-faces,11,Task contributes the specified behavior; this mapping is not an implementation-complete claim.
QST-ACT-004,QST-ACT-004,planned,8135,quest.action.magic,11,Task contributes the specified behavior; this mapping is not an implementation-complete claim.
QST-ACT-005,QST-ACT-005,planned,8135,quest.action.magic,11,Task contributes the specified behavior; this mapping is not an implementation-complete claim.
QST-ACT-006,QST-ACT-006,planned,8135,quest.action.magic,11,Task contributes the specified behavior; this mapping is not an implementation-complete claim.
QST-ACT-007,QST-ACT-007,planned,8149,quest.action.foe-relations,11,Task contributes the specified behavior; this mapping is not an implementation-complete claim.
QST-ACT-008,QST-ACT-008,planned,8149,quest.action.foe-relations,11,Task contributes the specified behavior; this mapping is not an implementation-complete claim.
QST-ACT-009,QST-ACT-009,planned,8102,quest.action.social,11,Task contributes the specified behavior; this mapping is not an implementation-complete claim.
QST-ACT-010,QST-ACT-010,planned,8029,quest.runtime.transitions,11,Task contributes the specified behavior; this mapping is not an implementation-complete claim.
QST-ACT-011,QST-ACT-011,planned,8100,quest.action.clicked-actors,11,Task contributes the specified behavior; this mapping is not an implementation-complete claim.
QST-ACT-012,QST-ACT-012,planned,8133,quest.action.item-interactions,11,Task contributes the specified behavior; this mapping is not an implementation-complete claim.
QST-ACT-013,QST-ACT-013,planned,8100,quest.action.clicked-actors,11,Task contributes the specified behavior; this mapping is not an implementation-complete claim.
QST-ACT-014,QST-ACT-014,planned,8136,quest.action.environment-media,11,Task contributes the specified behavior; this mapping is not an implementation-complete claim.
QST-ACT-015,QST-ACT-015,planned,8095,quest.action.foe-spawning,11,Task contributes the specified behavior; this mapping is not an implementation-complete claim.
QST-ACT-016,QST-ACT-016,planned,8097,quest.action.npc-lifecycle,11,Task contributes the specified behavior; this mapping is not an implementation-complete claim.
QST-ACT-017,QST-ACT-017,planned,8092,quest.action.world-placement,11,Task contributes the specified behavior; this mapping is not an implementation-complete claim.
QST-ACT-018,QST-ACT-018,planned,8160,quest.action.disease,11,Task contributes the specified behavior; this mapping is not an implementation-complete claim.
QST-ACT-019,QST-ACT-019,planned,8030,quest.runtime.time,11,Task contributes the specified behavior; this mapping is not an implementation-complete claim.
QST-ACT-020,QST-ACT-020,excluded,,,,Unregistered donor JuggleAction demo excluded.
QST-ACT-021,QST-ACT-021,planned,8097,quest.action.npc-lifecycle,11,Task contributes the specified behavior; this mapping is not an implementation-complete claim.
QST-ACT-022,QST-ACT-022,planned,8099,quest.action.dialogue-links,11,Task contributes the specified behavior; this mapping is not an implementation-complete claim.
QST-ACT-023,QST-ACT-023,planned,8094,quest.action.questors-faces,11,Task contributes the specified behavior; this mapping is not an implementation-complete claim.
QST-ACT-024,QST-ACT-024,planned,8094,quest.action.questors-faces,11,Task contributes the specified behavior; this mapping is not an implementation-complete claim.
QST-ACT-025,QST-ACT-025,planned,8093,quest.action.world-state,11,Task contributes the specified behavior; this mapping is not an implementation-complete claim.
QST-ACT-026,QST-ACT-026,planned,8029,quest.runtime.transitions,11,Task contributes the specified behavior; this mapping is not an implementation-complete claim.
QST-ACT-027,QST-ACT-027,planned,8149,quest.action.foe-relations,11,Task contributes the specified behavior; this mapping is not an implementation-complete claim.
QST-ACT-028,QST-ACT-028,planned,8098,quest.action.item-lifecycle,11,Task contributes the specified behavior; this mapping is not an implementation-complete claim.
QST-ACT-029,QST-ACT-029,planned,8133,quest.action.item-interactions,11,Task contributes the specified behavior; this mapping is not an implementation-complete claim.
QST-ACT-030,QST-ACT-030,planned,8134,quest.action.rewards,11,Task contributes the specified behavior; this mapping is not an implementation-complete claim.
QST-ACT-031,QST-ACT-031,planned,8098,quest.action.item-lifecycle,11,Task contributes the specified behavior; this mapping is not an implementation-complete claim.
QST-ACT-032,QST-ACT-032,planned,8097,quest.action.npc-lifecycle,11,Task contributes the specified behavior; this mapping is not an implementation-complete claim.
QST-ACT-033,QST-ACT-033,planned,8096,quest.action.foe-lifecycle,11,Task contributes the specified behavior; this mapping is not an implementation-complete claim.
QST-ACT-034,QST-ACT-034,planned,8133,quest.action.item-interactions,11,Task contributes the specified behavior; this mapping is not an implementation-complete claim.
QST-ACT-035,QST-ACT-035,planned,8101,quest.action.journal-message,11,Task contributes the specified behavior; this mapping is not an implementation-complete claim.
QST-ACT-036,QST-ACT-036,planned,8096,quest.action.foe-lifecycle,11,Task contributes the specified behavior; this mapping is not an implementation-complete claim.
QST-ACT-037,QST-ACT-037,planned,8096,quest.action.foe-lifecycle,11,Task contributes the specified behavior; this mapping is not an implementation-complete claim.
QST-ACT-038,QST-ACT-038,planned,8102,quest.action.social,11,Task contributes the specified behavior; this mapping is not an implementation-complete claim.
QST-ACT-039,QST-ACT-039,planned,8076,quest.action.progression,11,Task contributes the specified behavior; this mapping is not an implementation-complete claim.
QST-ACT-040,QST-ACT-040,planned,8101,quest.action.journal-message,11,Task contributes the specified behavior; this mapping is not an implementation-complete claim.
QST-ACT-041,QST-ACT-041,planned,8160,quest.action.disease,11,Task contributes the specified behavior; this mapping is not an implementation-complete claim.
QST-ACT-042,QST-ACT-042,planned,8098,quest.action.item-lifecycle,11,Task contributes the specified behavior; this mapping is not an implementation-complete claim.
QST-ACT-043,QST-ACT-043,planned,8094,quest.action.questors-faces,11,Task contributes the specified behavior; this mapping is not an implementation-complete claim.
QST-ACT-044,QST-ACT-044,planned,8133,quest.action.item-interactions,11,Task contributes the specified behavior; this mapping is not an implementation-complete claim.
QST-ACT-045,QST-ACT-045,planned,8091,quest.action.world-triggers,11,Task contributes the specified behavior; this mapping is not an implementation-complete claim.
QST-ACT-046,QST-ACT-046,planned,8073,quest.runtime.lifecycle,11,Task contributes the specified behavior; this mapping is not an implementation-complete claim.
QST-ACT-047,QST-ACT-047,planned,8092,quest.action.world-placement,11,Task contributes the specified behavior; this mapping is not an implementation-complete claim.
QST-ACT-048,QST-ACT-048,planned,8092,quest.action.world-placement,11,Task contributes the specified behavior; this mapping is not an implementation-complete claim.
QST-ACT-049,QST-ACT-049,planned,8092,quest.action.world-placement,11,Task contributes the specified behavior; this mapping is not an implementation-complete claim.
QST-ACT-050,QST-ACT-050,planned,8136,quest.action.environment-media,11,Task contributes the specified behavior; this mapping is not an implementation-complete claim.
QST-ACT-051,QST-ACT-051,planned,8136,quest.action.environment-media,11,Task contributes the specified behavior; this mapping is not an implementation-complete claim.
QST-ACT-052,QST-ACT-052,planned,8136,quest.action.environment-media,11,Task contributes the specified behavior; this mapping is not an implementation-complete claim.
QST-ACT-053,QST-ACT-053,planned,8075,quest.action.prompts,11,Task contributes the specified behavior; this mapping is not an implementation-complete claim.
QST-ACT-054,QST-ACT-054,planned,8075,quest.action.prompts,11,Task contributes the specified behavior; this mapping is not an implementation-complete claim.
QST-ACT-055,QST-ACT-055,planned,8096,quest.action.foe-lifecycle,11,Task contributes the specified behavior; this mapping is not an implementation-complete claim.
QST-ACT-056,QST-ACT-056,planned,8101,quest.action.journal-message,11,Task contributes the specified behavior; this mapping is not an implementation-complete claim.
QST-ACT-057,QST-ACT-057,planned,8102,quest.action.social,11,Task contributes the specified behavior; this mapping is not an implementation-complete claim.
QST-ACT-058,QST-ACT-058,planned,8097,quest.action.npc-lifecycle,11,Task contributes the specified behavior; this mapping is not an implementation-complete claim.
QST-ACT-059,QST-ACT-059,planned,8149,quest.action.foe-relations,11,Task contributes the specified behavior; this mapping is not an implementation-complete claim.
QST-ACT-060,QST-ACT-060,planned,8093,quest.action.world-state,11,Task contributes the specified behavior; this mapping is not an implementation-complete claim.
QST-ACT-061,QST-ACT-061,planned,8099,quest.action.dialogue-links,11,Task contributes the specified behavior; this mapping is not an implementation-complete claim.
QST-ACT-062,QST-ACT-062,planned,8073,quest.runtime.lifecycle,11,Task contributes the specified behavior; this mapping is not an implementation-complete claim.
QST-ACT-063,QST-ACT-063,planned,8101,quest.action.journal-message,11,Task contributes the specified behavior; this mapping is not an implementation-complete claim.
QST-ACT-064,QST-ACT-064,planned,8136,quest.action.environment-media,11,Task contributes the specified behavior; this mapping is not an implementation-complete claim.
QST-ACT-065,QST-ACT-065,planned,8102,quest.action.social,11,Task contributes the specified behavior; this mapping is not an implementation-complete claim.
QST-ACT-066,QST-ACT-066,planned,8095,quest.action.foe-spawning,11,Task contributes the specified behavior; this mapping is not an implementation-complete claim.
QST-ACT-067,QST-ACT-067,planned,8073,quest.runtime.lifecycle,11,Task contributes the specified behavior; this mapping is not an implementation-complete claim.
QST-ACT-068,QST-ACT-068,planned,8030,quest.runtime.time,11,Task contributes the specified behavior; this mapping is not an implementation-complete claim.
QST-ACT-069,QST-ACT-069,planned,8029,quest.runtime.transitions,11,Task contributes the specified behavior; this mapping is not an implementation-complete claim.
QST-ACT-070,QST-ACT-070,planned,8098,quest.action.item-lifecycle,11,Task contributes the specified behavior; this mapping is not an implementation-complete claim.
QST-ACT-071,QST-ACT-071,planned,8093,quest.action.world-state,11,Task contributes the specified behavior; this mapping is not an implementation-complete claim.
QST-ACT-072,QST-ACT-072,planned,8133,quest.action.item-interactions,11,Task contributes the specified behavior; this mapping is not an implementation-complete claim.
QST-ACT-073,QST-ACT-073,planned,8076,quest.action.progression,11,Task contributes the specified behavior; this mapping is not an implementation-complete claim.
QST-ACT-074,QST-ACT-074,planned,8149,quest.action.foe-relations,11,Task contributes the specified behavior; this mapping is not an implementation-complete claim.
QST-ACT-075,QST-ACT-075,planned,8029,quest.runtime.transitions,11,Task contributes the specified behavior; this mapping is not an implementation-complete claim.
QST-ACT-076,QST-ACT-076,planned,8136,quest.action.environment-media,11,Task contributes the specified behavior; this mapping is not an implementation-complete claim.
QST-ACT-077,QST-ACT-077,planned,8076,quest.action.progression,11,Task contributes the specified behavior; this mapping is not an implementation-complete claim.
QST-ACT-078,QST-ACT-078,planned,8097,quest.action.npc-lifecycle,11,Task contributes the specified behavior; this mapping is not an implementation-complete claim.
QST-ACT-079,QST-ACT-079,planned,8091,quest.action.world-triggers,11,Task contributes the specified behavior; this mapping is not an implementation-complete claim.
QST-ACT-080,QST-ACT-080,planned,8102,quest.action.social,11,Task contributes the specified behavior; this mapping is not an implementation-complete claim.
QST-ACT-081,QST-ACT-081,planned,8076,quest.action.progression,11,Task contributes the specified behavior; this mapping is not an implementation-complete claim.
QST-ACT-082,QST-ACT-082,planned,8029,quest.runtime.transitions,11,Task contributes the specified behavior; this mapping is not an implementation-complete claim.
QST-ACT-083,QST-ACT-083,planned,8093,quest.action.world-state,11,Task contributes the specified behavior; this mapping is not an implementation-complete claim.
QST-CORE-001,QST-CORE-001,planned,8030,quest.runtime.time,11,Task contributes the specified behavior; this mapping is not an implementation-complete claim.
QST-CORE-002,QST-CORE-002,planned,7995,quest.import.resources,11,Task contributes the specified behavior; this mapping is not an implementation-complete claim.
QST-CORE-002,QST-CORE-002,planned,8074,quest.runtime.bindings,11,Task contributes the specified behavior; this mapping is not an implementation-complete claim.
QST-CORE-003,QST-CORE-003,planned,7995,quest.import.resources,11,Task contributes the specified behavior; this mapping is not an implementation-complete claim.
QST-CORE-003,QST-CORE-003,planned,8074,quest.runtime.bindings,11,Task contributes the specified behavior; this mapping is not an implementation-complete claim.
QST-CORE-004,QST-CORE-004,planned,8031,quest.runtime.messages,11,Task contributes the specified behavior; this mapping is not an implementation-complete claim.
QST-CORE-005,QST-CORE-005,planned,7944,quest.import.contract,11,Task contributes the specified behavior; this mapping is not an implementation-complete claim.
QST-CORE-005,QST-CORE-005,planned,7956,quest.import.compiler,11,Task contributes the specified behavior; this mapping is not an implementation-complete claim.
QST-CORE-006,QST-CORE-006,planned,7995,quest.import.resources,11,Task contributes the specified behavior; this mapping is not an implementation-complete claim.
QST-CORE-006,QST-CORE-006,planned,8074,quest.runtime.bindings,11,Task contributes the specified behavior; this mapping is not an implementation-complete claim.
QST-CORE-007,QST-CORE-007,planned,7995,quest.import.resources,11,Task contributes the specified behavior; this mapping is not an implementation-complete claim.
QST-CORE-007,QST-CORE-007,planned,8074,quest.runtime.bindings,11,Task contributes the specified behavior; this mapping is not an implementation-complete claim.
QST-CORE-008,QST-CORE-008,planned,8007,quest.runtime.state,11,Task contributes the specified behavior; this mapping is not an implementation-complete claim.
QST-CORE-009,QST-CORE-009,planned,8029,quest.runtime.transitions,11,Task contributes the specified behavior; this mapping is not an implementation-complete claim.
QST-CORE-010,QST-CORE-010,planned,7984,quest.import.catalog,11,Task contributes the specified behavior; this mapping is not an implementation-complete claim.
QST-CORE-011,QST-CORE-011,planned,8031,quest.runtime.messages,11,Task contributes the specified behavior; this mapping is not an implementation-complete claim.
QST-CORE-012,QST-CORE-012,planned,8073,quest.runtime.lifecycle,11,Task contributes the specified behavior; this mapping is not an implementation-complete claim.
QST-CORE-013,QST-CORE-013,planned,7995,quest.import.resources,11,Task contributes the specified behavior; this mapping is not an implementation-complete claim.
QST-CORE-013,QST-CORE-013,planned,8007,quest.runtime.state,11,Task contributes the specified behavior; this mapping is not an implementation-complete claim.
QST-CORE-014,QST-CORE-014,planned,7995,quest.import.resources,11,Task contributes the specified behavior; this mapping is not an implementation-complete claim.
QST-CORE-014,QST-CORE-014,planned,8007,quest.runtime.state,11,Task contributes the specified behavior; this mapping is not an implementation-complete claim.
QST-CORE-015,QST-CORE-015,planned,8029,quest.runtime.transitions,11,Task contributes the specified behavior; this mapping is not an implementation-complete claim.
QST-HELPER-001,QST-HELPER-001,planned,8031,quest.runtime.messages,11,Task contributes the specified behavior; this mapping is not an implementation-complete claim.
QST-HELPER-002,QST-HELPER-002,planned,8031,quest.runtime.messages,11,Task contributes the specified behavior; this mapping is not an implementation-complete claim.
QST-TBL-001,QST-TBL-001,planned,7957,quest.tables.global-messages,11,Task contributes the specified behavior; this mapping is not an implementation-complete claim.
QST-TBL-002,QST-TBL-002,planned,7957,quest.tables.global-messages,11,Task contributes the specified behavior; this mapping is not an implementation-complete claim.
QST-TBL-003,QST-TBL-003,planned,7958,quest.tables.world-audio,11,Task contributes the specified behavior; this mapping is not an implementation-complete claim.
QST-TBL-004,QST-TBL-004,planned,7958,quest.tables.world-audio,11,Task contributes the specified behavior; this mapping is not an implementation-complete claim.
QST-TBL-005,QST-TBL-005,planned,7985,quest.tables.actor-item,11,Task contributes the specified behavior; this mapping is not an implementation-complete claim.
QST-TBL-006,QST-TBL-006,planned,7985,quest.tables.actor-item,11,Task contributes the specified behavior; this mapping is not an implementation-complete claim.
QST-TBL-007,QST-TBL-007,planned,7985,quest.tables.actor-item,11,Task contributes the specified behavior; this mapping is not an implementation-complete claim.
QST-TBL-008,QST-TBL-008,planned,7959,quest.tables.disease-spell,11,Task contributes the specified behavior; this mapping is not an implementation-complete claim.
QST-TBL-009,QST-TBL-009,planned,7959,quest.tables.disease-spell,11,Task contributes the specified behavior; this mapping is not an implementation-complete claim.
R0C10Y00,R0C10Y00,planned,8077,quest.corpus.nobility,11,Task contributes the specified behavior; this mapping is not an implementation-complete claim.
R0C10Y01,R0C10Y01,planned,8077,quest.corpus.nobility,11,Task contributes the specified behavior; this mapping is not an implementation-complete claim.
R0C10Y02,R0C10Y02,planned,8077,quest.corpus.nobility,11,Task contributes the specified behavior; this mapping is not an implementation-complete claim.
R0C10Y04,R0C10Y04,planned,8077,quest.corpus.nobility,11,Task contributes the specified behavior; this mapping is not an implementation-complete claim.
R0C10Y05,R0C10Y05,planned,8077,quest.corpus.nobility,11,Task contributes the specified behavior; this mapping is not an implementation-complete claim.
R0C10Y06,R0C10Y06,planned,8077,quest.corpus.nobility,11,Task contributes the specified behavior; this mapping is not an implementation-complete claim.
R0C10Y08,R0C10Y08,planned,8077,quest.corpus.nobility,11,Task contributes the specified behavior; this mapping is not an implementation-complete claim.
R0C10Y09,R0C10Y09,planned,8077,quest.corpus.nobility,11,Task contributes the specified behavior; this mapping is not an implementation-complete claim.
R0C10Y10,R0C10Y10,planned,8077,quest.corpus.nobility,11,Task contributes the specified behavior; this mapping is not an implementation-complete claim.
R0C10Y11,R0C10Y11,planned,8077,quest.corpus.nobility,11,Task contributes the specified behavior; this mapping is not an implementation-complete claim.
R0C10Y12,R0C10Y12,planned,8077,quest.corpus.nobility,11,Task contributes the specified behavior; this mapping is not an implementation-complete claim.
R0C10Y13,R0C10Y13,planned,8077,quest.corpus.nobility,11,Task contributes the specified behavior; this mapping is not an implementation-complete claim.
R0C10Y14,R0C10Y14,planned,8077,quest.corpus.nobility,11,Task contributes the specified behavior; this mapping is not an implementation-complete claim.
R0C10Y15,R0C10Y15,planned,8077,quest.corpus.nobility,11,Task contributes the specified behavior; this mapping is not an implementation-complete claim.
R0C10Y17,R0C10Y17,planned,8077,quest.corpus.nobility,11,Task contributes the specified behavior; this mapping is not an implementation-complete claim.
R0C10Y18,R0C10Y18,planned,8077,quest.corpus.nobility,11,Task contributes the specified behavior; this mapping is not an implementation-complete claim.
R0C10Y20,R0C10Y20,planned,8077,quest.corpus.nobility,11,Task contributes the specified behavior; this mapping is not an implementation-complete claim.
R0C10Y21,R0C10Y21,planned,8077,quest.corpus.nobility,11,Task contributes the specified behavior; this mapping is not an implementation-complete claim.
R0C11Y03,R0C11Y03,planned,8077,quest.corpus.nobility,11,Task contributes the specified behavior; this mapping is not an implementation-complete claim.
R0C11Y16,R0C11Y16,planned,8077,quest.corpus.nobility,11,Task contributes the specified behavior; this mapping is not an implementation-complete claim.
R0C11Y19,R0C11Y19,planned,8077,quest.corpus.nobility,11,Task contributes the specified behavior; this mapping is not an implementation-complete claim.
R0C11Y26,R0C11Y26,planned,8077,quest.corpus.nobility,11,Task contributes the specified behavior; this mapping is not an implementation-complete claim.
R0C11Y27,R0C11Y27,planned,8038,quest.corpus.disabled-classic,11,Task contributes the specified behavior; this mapping is not an implementation-complete claim.
R0C11Y28,R0C11Y28,planned,8077,quest.corpus.nobility,11,Task contributes the specified behavior; this mapping is not an implementation-complete claim.
R0C20Y07,R0C20Y07,planned,8077,quest.corpus.nobility,11,Task contributes the specified behavior; this mapping is not an implementation-complete claim.
R0C20Y22,R0C20Y22,planned,8077,quest.corpus.nobility,11,Task contributes the specified behavior; this mapping is not an implementation-complete claim.
R0C30Y25,R0C30Y25,planned,8077,quest.corpus.nobility,11,Task contributes the specified behavior; this mapping is not an implementation-complete claim.
R0C40Y23,R0C40Y23,planned,8008,quest.import.original-comparison,11,Task contributes the specified behavior; this mapping is not an implementation-complete claim.
R0C4XY23,R0C4XY23,planned,8077,quest.corpus.nobility,11,Task contributes the specified behavior; this mapping is not an implementation-complete claim.
R0C60Y24,R0C60Y24,planned,8077,quest.corpus.nobility,11,Task contributes the specified behavior; this mapping is not an implementation-complete claim.
S0000001,S0000001,planned,8150,quest.corpus.main-story-early,11,Task contributes the specified behavior; this mapping is not an implementation-complete claim.
S0000002,S0000002,planned,8150,quest.corpus.main-story-early,11,Task contributes the specified behavior; this mapping is not an implementation-complete claim.
S0000003,S0000003,planned,8150,quest.corpus.main-story-early,11,Task contributes the specified behavior; this mapping is not an implementation-complete claim.
S0000004,S0000004,planned,8150,quest.corpus.main-story-early,11,Task contributes the specified behavior; this mapping is not an implementation-complete claim.
S0000005,S0000005,planned,8150,quest.corpus.main-story-early,11,Task contributes the specified behavior; this mapping is not an implementation-complete claim.
S0000006,S0000006,planned,8150,quest.corpus.main-story-early,11,Task contributes the specified behavior; this mapping is not an implementation-complete claim.
S0000007,S0000007,planned,8150,quest.corpus.main-story-early,11,Task contributes the specified behavior; this mapping is not an implementation-complete claim.
S0000008,S0000008,planned,8150,quest.corpus.main-story-early,11,Task contributes the specified behavior; this mapping is not an implementation-complete claim.
S0000009,S0000009,planned,8150,quest.corpus.main-story-early,11,Task contributes the specified behavior; this mapping is not an implementation-complete claim.
S0000010,S0000010,planned,8150,quest.corpus.main-story-early,11,Task contributes the specified behavior; this mapping is not an implementation-complete claim.
S0000011,S0000011,planned,8150,quest.corpus.main-story-early,11,Task contributes the specified behavior; this mapping is not an implementation-complete claim.
S0000012,S0000012,planned,8150,quest.corpus.main-story-early,11,Task contributes the specified behavior; this mapping is not an implementation-complete claim.
S0000013,S0000013,planned,8150,quest.corpus.main-story-early,11,Task contributes the specified behavior; this mapping is not an implementation-complete claim.
S0000015,S0000015,planned,8150,quest.corpus.main-story-early,11,Task contributes the specified behavior; this mapping is not an implementation-complete claim.
S0000016,S0000016,planned,8150,quest.corpus.main-story-early,11,Task contributes the specified behavior; this mapping is not an implementation-complete claim.
S0000017,S0000017,planned,8150,quest.corpus.main-story-early,11,Task contributes the specified behavior; this mapping is not an implementation-complete claim.
S0000018,S0000018,planned,8150,quest.corpus.main-story-early,11,Task contributes the specified behavior; this mapping is not an implementation-complete claim.
S0000020,S0000020,planned,8150,quest.corpus.main-story-early,11,Task contributes the specified behavior; this mapping is not an implementation-complete claim.
S0000021,S0000021,planned,8150,quest.corpus.main-story-early,11,Task contributes the specified behavior; this mapping is not an implementation-complete claim.
S0000022,S0000022,planned,8150,quest.corpus.main-story-early,11,Task contributes the specified behavior; this mapping is not an implementation-complete claim.
S0000100,S0000100,planned,8151,quest.corpus.main-story-late,11,Task contributes the specified behavior; this mapping is not an implementation-complete claim.
S0000101,S0000101,planned,8151,quest.corpus.main-story-late,11,Task contributes the specified behavior; this mapping is not an implementation-complete claim.
S0000102,S0000102,planned,8151,quest.corpus.main-story-late,11,Task contributes the specified behavior; this mapping is not an implementation-complete claim.
S0000103,S0000103,planned,8151,quest.corpus.main-story-late,11,Task contributes the specified behavior; this mapping is not an implementation-complete claim.
S0000104,S0000104,planned,8151,quest.corpus.main-story-late,11,Task contributes the specified behavior; this mapping is not an implementation-complete claim.
S0000106,S0000106,planned,8151,quest.corpus.main-story-late,11,Task contributes the specified behavior; this mapping is not an implementation-complete claim.
S0000107,S0000107,planned,8151,quest.corpus.main-story-late,11,Task contributes the specified behavior; this mapping is not an implementation-complete claim.
S0000500,S0000500,planned,8151,quest.corpus.main-story-late,11,Task contributes the specified behavior; this mapping is not an implementation-complete claim.
S0000501,S0000501,planned,8151,quest.corpus.main-story-late,11,Task contributes the specified behavior; this mapping is not an implementation-complete claim.
S0000502,S0000502,planned,8151,quest.corpus.main-story-late,11,Task contributes the specified behavior; this mapping is not an implementation-complete claim.
S0000503,S0000503,planned,8151,quest.corpus.main-story-late,11,Task contributes the specified behavior; this mapping is not an implementation-complete claim.
S0000977,S0000977,planned,8151,quest.corpus.main-story-late,11,Task contributes the specified behavior; this mapping is not an implementation-complete claim.
S0000988,S0000988,planned,8151,quest.corpus.main-story-late,11,Task contributes the specified behavior; this mapping is not an implementation-complete claim.
S0000999,S0000999,planned,8151,quest.corpus.main-story-late,11,Task contributes the specified behavior; this mapping is not an implementation-complete claim.
